Trip_ID,Customer_ID_x,Driver_ID_x,Pickup_Location_ID,Drop_Location_ID,Start_Time,End_Time,Start_Time_Dim_ID,End_Time_Dim_ID,Day_of_Week_x,Month_x,Quarter_x,Is_Peak_Hour_x,Is_Night_Ride,Is_Weekend,Vehicle_Type_x,Distance_KM,Duration_Minutes,Fare_Amount_INR,Discount_Amount_INR,Final_Fare_INR,Tip_Amount_INR,Surge_Multiplier,Trip_Status,Cancellation_Reason,Payment_Method,Promo_Applied,Trip_Purpose,Driver_Rating_Given,Customer_Rating_Given,Name_x,Gender,Age_Group,City_x,Area_x,Phone_x,Registration_Date,Registration_Channel,Membership_Tier,Is_Active,Preferred_Payment,Preferred_Vehicle,Ride_Type_Used,Total_Rides_x,Rides_Per_Month,Total_Amount_Spent_INR,Avg_Fare_Per_Ride_INR_x,Promo_Codes_Used,Referrals_Made,Rating_Given_to_Drivers,Customer_Rating,Cancellations,Cancellation_Rate_Pct_x,Complaints_Raised,Last_Complaint_Type,Primary_Ride_Purpose,Peak_Hour_Preference,Night_Rides_Pct_x,Weekend_Rides_Pct,Surge_Rides_Pct,Last_Ride_Date,Days_Since_Last_Ride,Name_y,City_y,Area_y,Phone_y,License_Number,Vehicle_Number,Vehicle_Type_y,Vehicle_Age_Years,Fuel_Type,Vehicle_Ownership,Onboarding_Channel,Join_Date,Experience_Years,Verification_Status,Languages_Known,Availability_Status,Shift_Preference,Daily_Online_Hours,Total_Rides_y,Rating_x,Driver_Badge,Acceptance_Rate_Pct,Completion_Rate_Pct,Cancellation_Rate_Pct_y,Total_Earnings_INR,Monthly_Avg_Earnings_INR,Avg_Fare_Per_Ride_INR_y,Incentives_Earned,Penalties_Received,Last_Penalty_Reason,Complaints_Received,Compliments_Received,Peak_Hour_Rides_Pct,Night_Rides_Pct_y,Surge_Acceptance_Pct,Last_Active_Date,Days_Since_Last_Active,Feedback_ID,Customer_ID_y,Driver_ID_y,Reviewer_Type,Feedback_Type,Feedback_Channel,Feedback_Date,Day_of_Week_y,Month_y,Quarter_y,Is_Peak_Hour_y,Rating_y,Sentiment,Comment,Word_Count,Has_Emoji,Issue_Flag,Issue_Category,Follow_Up_Required,Response_Status,Response_Date,Resolution_Days,Escalated,Compensation_Given,Helpful_Votes,Repeat_Feedback
TRIP000014,CUST00081,DRV00369,LOC_PUN_010,LOC_PUN_013,2024-10-21 07:45:50,2024-10-21 07:56:50,TM_202410210745,TM_202410210756,Monday,October,Q4,Yes,No,No,SUV,1.17,11,114.9,0.0,114.9,0.0,2.5,Completed,,Net Banking,No,Work/Office,3.9,3.2,Sneha Rao,Male,36-45,Mumbai,Powai,+91-9582499803,2021-05-03,Referral,Silver,Yes,Card,SUV,Cab,48,1.08,2347.37,55.33,19,7,4.6,3.6,5,9.43,4,Route Issue,Medical,Evening (5-9PM),31.7,17.1,8.2,2024-10-19,73,Rakesh Mishra,Mumbai,Goregaon,+91-7853094740,MH1124514291,MH08ZK2643,SUV,3,Diesel,Self-Owned,App,2021-05-23,13.8,Verified,Marathi+Hindi+English,On Trip,Morning (6AM-2PM),5.6,10538,3.8,Bronze,64.7,83.6,12.4,4494037.47,27137.91,477.95,5,7,Late Cancellation,6,10,68.3,19.0,89.2,2024-06-25,189,FBK000841,CUST00639,DRV00733,Driver,Vehicle Feedback,In-App Chat,2023-08-24 09:02:00,Thursday,August,Q3,Yes,5.0,Positive,"Excellent navigation, avoided all traffic jams.",6.0,No,No,,No,Closed,,,No,No,12.0,No
TRIP000015,CUST00040,DRV00943,LOC_MUM_013,LOC_MUM_005,2024-09-27 01:07:18,2024-09-27 02:13:18,TM_202409270107,TM_202409270213,Friday,September,Q3,No,Yes,No,Autorickshaw,21.37,66,378.38,0.0,378.38,0.0,1.0,Completed,,UPI,No,Work/Office,4.1,5.0,Pooja Singh,Male,26-35,Pune,Kharadi,+91-9332682559,2020-04-19,App,Platinum,No,UPI,Mini Cab,Both,202,3.53,50259.32,292.32,0,3,4.3,4.6,11,5.16,2,,Airport/Station,Morning (7-10AM),6.4,29.1,6.0,2023-11-24,403,Ganesh Tiwari,Mumbai,Kurla,+91-8049145194,MH1722443149,MH18RY2967,Autorickshaw,11,CNG,Self-Owned,Referral,2023-01-09,3.4,Verified,Marathi,Offline,Flexible,10.8,2710,3.3,Bronze,90.4,87.2,15.9,256457.61,6285.73,91.15,18,4,Overcharging,2,10,52.3,15.6,55.1,2024-02-11,324,FBK000009,CUST00905,DRV00355,Driver,Driver Feedback,Email,2023-09-11 07:10:00,Monday,September,Q3,Yes,3.5,Neutral,"Experience was average, AC could be cooler.",7.0,No,Yes,App Error,No,Closed,2023-09-14 07:10:00,3.0,No,No,2.0,No
TRIP000015,CUST00040,DRV00943,LOC_MUM_013,LOC_MUM_005,2024-09-27 01:07:18,2024-09-27 02:13:18,TM_202409270107,TM_202409270213,Friday,September,Q3,No,Yes,No,Autorickshaw,21.37,66,378.38,0.0,378.38,0.0,1.0,Completed,,UPI,No,Work/Office,4.1,5.0,Pooja Singh,Male,26-35,Pune,Kharadi,+91-9332682559,2020-04-19,App,Platinum,No,UPI,Mini Cab,Both,202,3.53,50259.32,292.32,0,3,4.3,4.6,11,5.16,2,,Airport/Station,Morning (7-10AM),6.4,29.1,6.0,2023-11-24,403,Ganesh Tiwari,Mumbai,Kurla,+91-8049145194,MH1722443149,MH18RY2967,Autorickshaw,11,CNG,Self-Owned,Referral,2023-01-09,3.4,Verified,Marathi,Offline,Flexible,10.8,2710,3.3,Bronze,90.4,87.2,15.9,256457.61,6285.73,91.15,18,4,Overcharging,2,10,52.3,15.6,55.1,2024-02-11,324,FBK000616,CUST00267,DRV00295,Customer,Vehicle Feedback,SMS,2024-05-20 14:04:00,Monday,May,Q2,No,2.0,Negative,"App showed one fare, driver demanded a higher amount.",9.0,No,Yes,Vehicle Condition,Yes,Resolved,2024-05-22 21:04:00,2.0,No,No,10.0,Yes
TRIP000016,CUST00074,DRV00183,LOC_MUM_004,LOC_MUM_010,2024-03-17 00:39:42,2024-03-17 01:51:42,TM_202403170039,TM_202403170151,Sunday,March,Q1,No,Yes,Yes,SUV,27.16,72,1058.6,0.0,1058.6,0.0,1.25,Completed,,Net Banking,No,Medical,4.9,3.8,Anjali Mishra,Female,18-25,Mumbai,Bandra,+91-9432794819,2022-05-16,App,Silver,No,UPI,Mini Cab,Cab,84,2.62,15865.97,195.48,28,7,2.6,3.9,16,16.0,4,,Shopping,Evening (5-9PM),18.4,32.5,10.9,2023-12-27,370,Ajay Kulkarni,Pune,Kharadi,+91-8573685095,MH1023377949,MH14QZ7645,Sedan,11,Petrol,Rented,App,2019-04-03,3.2,Verified,Marathi+Hindi,Online,Morning (6AM-2PM),9.9,1109,3.1,Bronze,59.6,94.2,7.8,278756.74,7259.29,251.49,37,0,,5,13,37.9,21.9,90.4,2024-05-02,243,FBK000078,CUST00729,DRV00299,Driver,App Feedback,In-App Chat,2023-07-21 21:42:00,Friday,July,Q3,Yes,4.5,Positive,Clean cab with great music. Enjoyable ride.,7.0,No,No,,No,Closed,,,No,No,16.0,No
TRIP000016,CUST00074,DRV00183,LOC_MUM_004,LOC_MUM_010,2024-03-17 00:39:42,2024-03-17 01:51:42,TM_202403170039,TM_202403170151,Sunday,March,Q1,No,Yes,Yes,SUV,27.16,72,1058.6,0.0,1058.6,0.0,1.25,Completed,,Net Banking,No,Medical,4.9,3.8,Anjali Mishra,Female,18-25,Mumbai,Bandra,+91-9432794819,2022-05-16,App,Silver,No,UPI,Mini Cab,Cab,84,2.62,15865.97,195.48,28,7,2.6,3.9,16,16.0,4,,Shopping,Evening (5-9PM),18.4,32.5,10.9,2023-12-27,370,Ajay Kulkarni,Pune,Kharadi,+91-8573685095,MH1023377949,MH14QZ7645,Sedan,11,Petrol,Rented,App,2019-04-03,3.2,Verified,Marathi+Hindi,Online,Morning (6AM-2PM),9.9,1109,3.1,Bronze,59.6,94.2,7.8,278756.74,7259.29,251.49,37,0,,5,13,37.9,21.9,90.4,2024-05-02,243,FBK000244,CUST00692,DRV00781,Driver,Driver Feedback,App,2024-05-08 14:21:00,Wednesday,May,Q2,No,3.5,Neutral,"Acceptable service, vehicle had minor wear and tear.",8.0,No,No,,No,Resolved,,,No,No,12.0,No
TRIP000017,CUST00099,DRV00217,LOC_MUM_011,LOC_MUM_012,2023-08-27 05:34:21,2023-08-27 06:39:21,TM_202308270534,TM_202308270639,Sunday,August,Q3,No,Yes,Yes,Mini Cab,22.88,65,979.68,0.0,979.68,0.0,2.0,Completed,,Net Banking,No,Leisure,3.7,4.3,Neha Tiwari,Female,36-45,Pune,Baner,+91-7914582954,2020-01-04,Web,Bronze,No,Cash,SUV,Autorickshaw,7,0.12,613.93,101.26,12,2,4.9,3.3,17,70.83,3,Late Pickup,Airport/Station,Afternoon (12-3PM),10.1,40.8,25.0,2024-04-11,264,Suresh Deshmukh,Mumbai,Thane,+91-7355515467,MH0324789897,MH15EW5714,Autorickshaw,6,CNG,Company Fleet,Camp,2020-03-27,12.7,Verified,Marathi+Hindi,Online,Morning (6AM-2PM),6.6,4576,4.0,Silver,92.3,74.1,27.4,737640.88,4840.16,147.75,18,3,Misconduct,2,23,41.4,10.2,81.5,2024-09-23,99,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000018,CUST00232,DRV00962,LOC_PUN_011,LOC_PUN_003,2024-10-07 16:37:26,2024-10-07 16:55:26,TM_202410071637,TM_202410071655,Monday,October,Q4,No,No,No,Mini Cab,10.01,18,504.45,0.0,504.45,0.46,2.5,Completed,,UPI,No,Medical,4.2,3.1,Arun Patil,Male,18-25,Pune,Shivajinagar,+91-7806639035,2020-05-17,App,Gold,Yes,UPI,Mini Cab,Both,118,2.1,29589.05,249.51,25,4,3.3,3.2,17,12.59,0,Rude Driver,School/College,Evening (5-9PM),17.1,37.4,11.1,2024-11-27,34,Anil Gaikwad,Mumbai,Kurla,+91-9030837418,MH1422918750,MH02YK5311,Mini Cab,3,Petrol,Rented,App,2018-02-06,11.7,Verified,Hindi+English,On Trip,Morning (6AM-2PM),4.9,6358,4.3,Silver,97.4,94.6,10.3,1212082.26,8633.06,176.97,26,3,Misconduct,2,23,27.1,11.5,33.7,2024-10-09,83,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000019,CUST00303,DRV00597,LOC_PUN_009,LOC_PUN_010,2024-04-24 00:39:35,2024-04-24 01:22:35,TM_202404240039,TM_202404240122,Wednesday,April,Q2,No,Yes,No,SUV,15.36,43,481.68,0.0,481.68,0.0,1.0,Completed,,Net Banking,No,Shopping,3.9,4.8,Pallavi Shukla,Male,18-25,Pune,Baner,+91-7021675776,2021-02-15,Referral,Gold,No,Wallet,Sedan,Both,171,3.63,73451.14,375.77,17,4,2.8,3.6,3,1.72,1,,Airport/Station,Morning (7-10AM),16.3,27.4,8.2,2023-11-03,424,Rajesh Deshmukh,Pune,Baner,+91-9533992307,MH1023380427,MH20AK8953,Autorickshaw,9,CNG,Self-Owned,App,2018-09-07,11.0,Verified,Marathi+Hindi+English,Online,Afternoon (2PM-10PM),10.4,3502,4.0,Silver,91.6,93.9,10.0,304615.75,2307.7,85.92,15,1,Late Cancellation,8,4,46.3,34.1,40.0,2024-07-23,161,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000020,CUST00889,DRV00568,LOC_PUN_013,LOC_PUN_005,2023-01-19 18:54:16,2023-01-19 20:22:16,TM_202301191854,TM_202301192022,Thursday,January,Q1,Yes,No,No,Autorickshaw,33.89,88,1450.15,0.0,1450.15,0.0,2.5,Completed,,Net Banking,No,Work/Office,3.8,4.8,Kiran Desai,Female,36-45,Pune,Hinjewadi,+91-7485027326,2023-10-11,App,Gold,No,UPI,SUV,Both,138,9.26,44224.52,344.06,5,14,3.2,4.3,6,4.17,2,,Work/Office,Morning (7-10AM),6.4,25.9,16.3,2023-11-14,413,Rakesh Salunke,Pune,Viman Nagar,+91-9402844808,MH2524311499,MH07BS1947,SUV,4,Petrol,Self-Owned,App,2019-12-18,6.0,Verified,Marathi,Online,Afternoon (2PM-10PM),4.9,2384,3.4,Bronze,90.9,74.7,23.5,759747.98,10552.06,343.4,1,1,Route Deviation,5,7,41.5,30.3,88.2,2024-07-22,162,FBK000457,CUST00626,DRV00817,Driver,Driver Feedback,SMS,2024-07-01 04:28:00,Monday,July,Q3,No,2.0,Negative,"App showed one fare, driver demanded a higher amount.",9.0,Yes,Yes,Route Issue,Yes,Under Review,2024-07-03 13:28:00,2.0,No,No,3.0,Yes
TRIP000020,CUST00889,DRV00568,LOC_PUN_013,LOC_PUN_005,2023-01-19 18:54:16,2023-01-19 20:22:16,TM_202301191854,TM_202301192022,Thursday,January,Q1,Yes,No,No,Autorickshaw,33.89,88,1450.15,0.0,1450.15,0.0,2.5,Completed,,Net Banking,No,Work/Office,3.8,4.8,Kiran Desai,Female,36-45,Pune,Hinjewadi,+91-7485027326,2023-10-11,App,Gold,No,UPI,SUV,Both,138,9.26,44224.52,344.06,5,14,3.2,4.3,6,4.17,2,,Work/Office,Morning (7-10AM),6.4,25.9,16.3,2023-11-14,413,Rakesh Salunke,Pune,Viman Nagar,+91-9402844808,MH2524311499,MH07BS1947,SUV,4,Petrol,Self-Owned,App,2019-12-18,6.0,Verified,Marathi,Online,Afternoon (2PM-10PM),4.9,2384,3.4,Bronze,90.9,74.7,23.5,759747.98,10552.06,343.4,1,1,Route Deviation,5,7,41.5,30.3,88.2,2024-07-22,162,FBK000797,CUST00999,DRV00786,Customer,App Feedback,App,2023-05-03 06:07:00,Wednesday,May,Q2,No,4.5,Positive,"AC was working perfectly, very pleasant ride.",7.0,No,No,,No,Resolved,,,No,No,22.0,No
TRIP000021,CUST00613,DRV00881,LOC_PUN_006,LOC_PUN_003,2023-04-06 15:48:49,2023-04-06 16:14:49,TM_202304061548,TM_202304061614,Thursday,April,Q2,No,No,No,Sedan,16.16,26,966.8,0.0,966.8,0.0,2.5,Completed,,Card,No,Shopping,4.9,4.8,Nisha Shah,Male,26-35,Mumbai,Chembur,+91-9901561097,2021-01-28,App,Silver,No,Wallet,Sedan,Cab,56,1.17,15824.2,276.82,24,12,3.1,3.3,15,21.13,3,Late Pickup,Work/Office,Morning (7-10AM),40.1,48.7,25.6,2024-03-11,295,Anil Salunke,Pune,Kharadi,+91-9793053593,MH3121897131,MH19XL2640,Autorickshaw,6,CNG,Self-Owned,App,2020-03-31,14.0,Verified,Hindi,Break,Afternoon (2PM-10PM),10.0,8477,4.3,Silver,88.2,77.8,25.9,771441.7,4591.91,87.83,5,6,Route Deviation,1,4,57.6,24.0,89.4,2024-04-22,253,FBK000093,CUST00553,DRV00917,Customer,App Feedback,App,2024-07-18 18:24:00,Thursday,July,Q3,Yes,3.5,Neutral,Reached the destination but took longer than expected.,8.0,No,No,,No,Pending,,,No,No,10.0,No
TRIP000021,CUST00613,DRV00881,LOC_PUN_006,LOC_PUN_003,2023-04-06 15:48:49,2023-04-06 16:14:49,TM_202304061548,TM_202304061614,Thursday,April,Q2,No,No,No,Sedan,16.16,26,966.8,0.0,966.8,0.0,2.5,Completed,,Card,No,Shopping,4.9,4.8,Nisha Shah,Male,26-35,Mumbai,Chembur,+91-9901561097,2021-01-28,App,Silver,No,Wallet,Sedan,Cab,56,1.17,15824.2,276.82,24,12,3.1,3.3,15,21.13,3,Late Pickup,Work/Office,Morning (7-10AM),40.1,48.7,25.6,2024-03-11,295,Anil Salunke,Pune,Kharadi,+91-9793053593,MH3121897131,MH19XL2640,Autorickshaw,6,CNG,Self-Owned,App,2020-03-31,14.0,Verified,Hindi,Break,Afternoon (2PM-10PM),10.0,8477,4.3,Silver,88.2,77.8,25.9,771441.7,4591.91,87.83,5,6,Route Deviation,1,4,57.6,24.0,89.4,2024-04-22,253,FBK000488,CUST00016,DRV00743,Driver,Vehicle Feedback,In-App Chat,2024-01-03 04:09:00,Wednesday,January,Q1,No,5.0,Positive,"Excellent ride, driver was very polite and professional.",8.0,Yes,No,,No,Closed,,,No,No,23.0,Yes
TRIP000021,CUST00613,DRV00881,LOC_PUN_006,LOC_PUN_003,2023-04-06 15:48:49,2023-04-06 16:14:49,TM_202304061548,TM_202304061614,Thursday,April,Q2,No,No,No,Sedan,16.16,26,966.8,0.0,966.8,0.0,2.5,Completed,,Card,No,Shopping,4.9,4.8,Nisha Shah,Male,26-35,Mumbai,Chembur,+91-9901561097,2021-01-28,App,Silver,No,Wallet,Sedan,Cab,56,1.17,15824.2,276.82,24,12,3.1,3.3,15,21.13,3,Late Pickup,Work/Office,Morning (7-10AM),40.1,48.7,25.6,2024-03-11,295,Anil Salunke,Pune,Kharadi,+91-9793053593,MH3121897131,MH19XL2640,Autorickshaw,6,CNG,Self-Owned,App,2020-03-31,14.0,Verified,Hindi,Break,Afternoon (2PM-10PM),10.0,8477,4.3,Silver,88.2,77.8,25.9,771441.7,4591.91,87.83,5,6,Route Deviation,1,4,57.6,24.0,89.4,2024-04-22,253,FBK000835,CUST00343,DRV00211,Driver,Overall Experience,In-App Chat,2023-06-05 21:19:00,Monday,June,Q2,Yes,3.0,Neutral,"Acceptable service, vehicle had minor wear and tear.",8.0,No,No,,No,Resolved,,,No,No,8.0,No
TRIP000022,CUST00141,DRV00178,LOC_PUN_012,LOC_PUN_001,2024-01-03 12:33:56,2024-01-03 13:20:56,TM_202401031233,TM_202401031320,Wednesday,January,Q1,No,No,No,Autorickshaw,21.01,47,438.18,27.88,410.3,17.92,1.25,Completed,,Wallet,Yes,Work/Office,4.2,3.8,Shreya Reddy,Female,46-55,Mumbai,Andheri,+91-7143648854,2020-12-24,App,Silver,No,UPI,Autorickshaw,Cab,61,1.25,26569.89,406.46,5,12,3.2,4.5,5,7.58,4,,Leisure,Morning (7-10AM),6.1,12.9,38.4,2024-04-15,260,Rohan Kadam,Pune,Viman Nagar,+91-7567346320,MH0223209254,MH01KL7315,Sedan,5,Electric,Self-Owned,Referral,2023-01-05,1.9,Verified,Marathi+Hindi,On Trip,Morning (6AM-2PM),10.3,1287,3.3,Bronze,70.7,84.8,14.6,328580.27,14411.42,250.56,3,6,Route Deviation,8,9,29.9,26.0,35.2,2024-10-13,79,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000023,CUST00479,DRV00285,LOC_PUN_002,LOC_PUN_015,2023-05-31 17:08:16,2023-05-31 17:51:16,TM_202305311708,TM_202305311751,Wednesday,May,Q2,Yes,No,No,Mini Cab,18.33,43,381.54,0.0,381.54,27.27,1.0,Completed,,Cash,No,Leisure,4.6,3.6,Amit Iyer,Male,36-45,Mumbai,Chembur,+91-8692480208,2022-04-05,Referral,Platinum,Yes,Cash,Mini Cab,Both,208,6.23,11105.61,61.56,4,6,3.3,4.4,18,7.96,0,,Shopping,Morning (7-10AM),38.5,11.1,6.3,2024-10-06,86,Vijay Mane,Mumbai,Andheri,+91-8868791332,MH0823439006,MH16LV9604,SUV,5,Diesel,Self-Owned,App,2022-09-04,1.6,Verified,Marathi+Hindi+English,On Trip,Night (10PM-6AM),11.1,832,3.2,Bronze,98.0,82.5,14.0,435929.53,22704.66,518.86,29,7,Overcharging,0,27,69.5,23.4,91.9,2024-06-30,184,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000024,CUST00089,DRV00535,LOC_PUN_011,LOC_PUN_008,2024-07-01 22:00:42,2024-07-01 22:35:42,TM_202407012200,TM_202407012235,Monday,July,Q3,No,Yes,No,SUV,23.39,35,1742.3,0.0,1742.3,31.97,2.5,Completed,,Wallet,No,School/College,3.8,3.9,Anjali Shah,Female,55+,Mumbai,Borivali,+91-9308994886,2023-05-07,Offline,Platinum,No,Wallet,Autorickshaw,Both,266,13.21,68828.89,250.26,26,6,3.0,3.8,3,1.12,3,,Work/Office,Morning (7-10AM),27.0,39.8,10.0,2024-02-27,308,Vinay Patel,Mumbai,Bandra,+91-8908426690,MH2420648549,MH11VC1137,Sedan,1,Diesel,Self-Owned,App,2019-06-02,8.8,Verified,Marathi+Hindi+English,On Trip,Night (10PM-6AM),8.6,4347,3.4,Bronze,95.1,79.4,22.0,800504.03,7580.53,195.27,36,6,Route Deviation,6,9,55.9,23.2,67.3,2024-05-15,230,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000025,CUST00240,DRV00291,LOC_MUM_009,LOC_MUM_006,2024-08-01 22:05:58,2024-08-01 22:24:58,TM_202408012205,TM_202408012224,Thursday,August,Q3,No,Yes,No,Mini Cab,9.95,19,353.32,0.0,353.32,0.0,1.75,Completed,,UPI,No,Work/Office,3.1,4.9,Nisha Mehta,Male,18-25,Pune,Aundh,+91-8175550038,2023-05-24,App,Silver,Yes,UPI,SUV,Cab,87,4.45,46660.04,595.3,12,5,3.8,3.2,6,6.45,3,Late Pickup,Work/Office,Evening (5-9PM),30.7,24.1,10.9,2024-12-31,0,Rajesh Bhosale,Mumbai,Thane,+91-8636999547,MH3823780240,MH15JW8539,Mini Cab,4,CNG,Self-Owned,Camp,2023-06-29,12.3,Verified,Marathi+Hindi,Online,Night (10PM-6AM),8.0,3777,3.8,Bronze,94.1,87.5,10.9,862919.25,5846.34,209.78,46,1,Route Deviation,7,29,67.1,21.1,79.0,2024-10-18,74,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000026,CUST00615,DRV00846,LOC_MUM_007,LOC_MUM_015,2023-03-12 16:53:51,2023-03-12 17:54:51,TM_202303121653,TM_202303121754,Sunday,March,Q1,No,No,Yes,Mini Cab,33.27,61,1344.12,0.0,1344.12,38.21,2.0,Completed,,Net Banking,No,Medical,4.4,3.5,Nikhil Gupta,Male,26-35,Mumbai,Andheri,+91-7810647247,2021-07-25,Offline,Gold,Yes,Card,Sedan,Both,138,3.3,42559.01,332.25,6,14,3.6,3.4,12,8.0,4,Late Pickup,Leisure,Morning (7-10AM),15.0,31.7,7.3,2024-10-31,61,Vinay Gaikwad,Pune,Magarpatta,+91-8961342023,MH0521999104,MH11AS6930,Mini Cab,10,CNG,Self-Owned,App,2018-08-19,6.5,Verified,Marathi+Hindi,On Trip,Flexible,13.1,2343,3.2,Bronze,55.1,70.2,30.0,501476.88,6429.19,245.85,42,3,Route Deviation,2,4,32.4,13.8,64.7,2024-01-12,354,FBK000272,CUST00445,DRV00168,Driver,Overall Experience,Call Center,2023-12-19 19:24:00,Tuesday,December,Q4,Yes,5.0,Positive,"Driver knew the best route, saved a lot of time.",10.0,Yes,No,,No,Closed,,,No,No,1.0,No
TRIP000027,CUST00120,DRV00663,LOC_PUN_010,LOC_PUN_011,2024-01-21 20:45:24,2024-01-21 21:10:24,TM_202401212045,TM_202401212110,Sunday,January,Q1,Yes,No,Yes,Mini Cab,7.14,25,158.52,0.0,158.52,0.0,1.0,Completed,,UPI,No,Work/Office,3.1,3.0,Nikhil Nair,Female,18-25,Pune,Kothrud,+91-9894737964,2020-03-30,App,Silver,No,UPI,SUV,Cab,93,1.61,14890.46,168.94,16,5,4.5,3.5,3,3.12,3,,Work/Office,Morning (7-10AM),49.5,34.9,25.6,2023-01-18,713,Ganesh Mishra,Pune,Kothrud,+91-7179378709,MH1123504674,MH05NJ3487,Mini Cab,6,Petrol,Self-Owned,Agent,2020-11-24,7.5,Verified,Marathi+Hindi+English,Online,Flexible,11.0,3107,3.3,Bronze,75.8,96.5,0.0,802709.47,8918.99,234.05,32,6,Overcharging,0,12,59.1,20.6,54.0,2024-09-03,119,FBK000403,CUST00016,DRV00029,Customer,App Feedback,App,2024-08-26 16:17:00,Monday,August,Q3,No,5.0,Positive,"Driver knew the best route, saved a lot of time.",10.0,No,No,,No,Resolved,,,No,No,19.0,Yes
TRIP000028,CUST00503,DRV00261,LOC_MUM_009,LOC_MUM_002,2024-10-06 07:08:37,2024-10-06 07:31:37,TM_202410060708,TM_202410060731,Sunday,October,Q4,Yes,No,Yes,SUV,10.51,23,321.88,0.0,321.88,8.15,1.0,Completed,,UPI,No,Airport/Station,4.9,3.9,Preeti Mishra,Female,18-25,Pune,Hadapsar,+91-7138473214,2022-02-03,App,Platinum,No,UPI,Sedan,Both,268,7.57,80478.41,336.25,26,3,4.1,4.7,3,1.11,4,,Work/Office,Morning (7-10AM),18.0,37.9,29.0,2023-07-11,539,Rohan Bhosale,Pune,Wakad,+91-7515529013,MH3322311441,MH14LO3787,Sedan,4,Electric,Rented,Agent,2019-04-13,4.7,Suspended,English,Online,Morning (6AM-2PM),6.6,2737,3.4,Bronze,64.5,87.0,15.6,377368.66,6690.93,157.18,7,1,Route Deviation,7,22,21.7,5.1,90.2,2024-06-05,209,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000029,CUST00573,DRV00938,LOC_PUN_005,LOC_PUN_002,2024-06-23 19:45:04,2024-06-23 20:09:04,TM_202406231945,TM_202406232009,Sunday,June,Q2,Yes,No,Yes,Sedan,13.52,24,326.24,0.0,326.24,0.33,1.0,Completed,,Card,No,Medical,3.4,3.5,Arjun Singh,Male,36-45,Pune,Wakad,+91-8764332877,2023-12-05,Web,Gold,No,Cash,Any,Both,179,13.7,65041.85,337.04,0,12,2.6,4.4,11,5.79,1,,Shopping,Morning (7-10AM),10.4,38.2,33.4,2024-01-29,337,Vijay Yadav,Pune,Hadapsar,+91-7646951942,MH0524487842,MH17HL3132,SUV,5,Diesel,Self-Owned,Camp,2021-07-09,6.9,Pending,Marathi,Offline,Flexible,12.2,4533,3.6,Bronze,80.5,93.1,7.7,1959965.1,23671.08,421.58,35,6,Overcharging,6,21,54.6,33.7,64.9,2024-01-29,337,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000030,CUST00674,DRV00924,LOC_MUM_008,LOC_MUM_015,2024-06-12 19:53:28,2024-06-12 20:06:28,TM_202406121953,TM_202406122006,Wednesday,June,Q2,Yes,No,No,SUV,7.34,13,221.12,0.0,221.12,0.0,1.0,Completed,,Wallet,No,Airport/Station,4.6,3.3,Rahul Gupta,Male,46-55,Pune,Kharadi,+91-8612134613,2023-10-27,App,Platinum,Yes,Card,Any,Both,229,15.94,114653.94,438.86,16,14,3.1,4.1,19,7.66,1,,Work/Office,Afternoon (12-3PM),39.5,29.9,12.9,2024-10-09,83,Rakesh Kadam,Pune,Wakad,+91-9463093472,MH2020528636,MH11ZS7243,Sedan,6,CNG,Rented,Referral,2022-04-04,1.0,Verified,Hindi+English,Offline,Flexible,12.3,883,3.4,Bronze,76.1,87.0,17.2,335944.97,27995.41,382.76,23,1,Late Cancellation,9,15,50.2,9.3,83.4,2024-07-19,165,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000031,CUST00855,DRV00348,LOC_MUM_004,LOC_MUM_012,2024-04-06 03:40:49,2024-04-06 04:29:49,TM_202404060340,TM_202404060429,Saturday,April,Q2,No,Yes,Yes,Autorickshaw,16.82,49,588.56,41.57,546.99,0.0,2.0,Completed,,Cash,Yes,School/College,4.6,3.2,Vijay Tiwari,Male,46-55,Pune,Baner,+91-7301184774,2020-05-03,App,Platinum,No,UPI,Sedan,Both,282,4.97,113093.27,438.06,23,14,4.2,4.7,1,0.35,0,Overcharging,Medical,Evening (5-9PM),12.3,36.4,25.7,2024-08-05,148,Sanjay Gaikwad,Mumbai,Borivali,+91-8664920031,MH2720940824,MH12OW8735,Mini Cab,4,CNG,Self-Owned,Agent,2018-06-19,4.0,Verified,Marathi+Hindi,Offline,Night (10PM-6AM),11.3,1745,3.3,Bronze,91.5,75.1,21.5,334258.28,6963.71,173.3,15,2,Misconduct,0,12,26.3,9.7,94.4,2024-10-18,74,FBK000876,CUST00633,DRV00247,Customer,Vehicle Feedback,Call Center,2024-02-16 18:33:00,Friday,February,Q1,Yes,2.5,Negative,"Driver misbehaved with a female passenger, unacceptable.",7.0,No,Yes,App Error,Yes,Pending,2024-02-17 05:33:00,0.0,No,No,1.0,No
